,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
9811,2004,6260.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9812,2005,6260.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9813,2006,7466.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9814,2007,7667.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9815,2008,7868.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9816,2009,8069.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9817,2010,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9818,2011,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9819,2012,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9820,2013,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9821,2014,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9822,2015,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9823,2016,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9824,2017,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9825,2018,8270.0,AG.LND.FRST.K2,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
9826,1990,54852.9,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9827,1991,54874.15,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9828,1992,54895.4,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9829,1993,54916.65,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9830,1994,54937.9,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9831,1995,54959.15,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9832,1996,54980.4,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9833,1997,55001.65,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9834,1998,55022.9,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9835,1999,55044.15,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9836,2000,55065.4,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9837,2001,55233.43,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9838,2002,55401.46,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9839,2003,55569.49,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9840,2004,55737.52,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9841,2005,55905.55,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9842,2006,56073.58,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9843,2007,56241.61,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9844,2008,56409.64,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9845,2009,56577.67,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9846,2010,56745.7,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9847,2011,56765.94,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9848,2012,56786.18,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9849,2013,56806.42,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9850,2014,56826.66,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9851,2015,56846.9,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9852,2016,56997.9,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9853,2017,57115.9,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9854,2018,57215.9,AG.LND.FRST.K2,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
9855,1990,433780.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9856,1991,431590.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9857,1992,429400.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9858,1993,427210.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9859,1994,425020.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9860,1995,422830.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9861,1996,420640.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9862,1997,418450.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9863,1998,416260.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9864,1999,414070.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9865,2000,411880.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9866,2001,409664.14,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9867,2002,407448.28,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9868,2003,405232.42,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9869,2004,403016.56,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9870,2005,400800.7,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9871,2006,398584.84,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9872,2007,396368.98,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9873,2008,394153.12,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9874,2009,391937.26,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9875,2010,389721.4,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9876,2011,387657.12,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9877,2012,385592.84,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9878,2013,383528.56,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9879,2014,381464.28,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9880,2015,379400.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9881,2016,376282.9,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9882,2017,374066.0,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9883,2018,372241.68,AG.LND.FRST.K2,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
9884,1990,392184.8,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9885,1991,387834.43,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9886,1992,383484.06,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9887,1993,379133.69,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9888,1994,374783.32,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9889,1995,370432.95,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9890,1996,366082.58,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9891,1997,361732.21,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9892,1998,357381.84,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9893,1999,353031.47,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9894,2000,348681.1,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9895,2001,345253.99,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9896,2002,341826.88,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9897,2003,338399.77,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9898,2004,334972.66,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9899,2005,331545.55,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9900,2006,328118.44,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9901,2007,324691.33,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9902,2008,321264.22,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9903,2009,317837.11,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9904,2010,314410.0,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9905,2011,311512.88,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9906,2012,308615.76,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9907,2013,305718.64,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9908,2014,302821.52,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9909,2015,299924.4,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9910,2016,297027.3,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9911,2017,294130.2,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9912,2018,291233.1,AG.LND.FRST.K2,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
9913,1990,87691.7,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9914,1991,86981.614,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9915,1992,86271.528,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9916,1993,85561.442,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9917,1994,84851.356,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9918,1995,84141.27,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9919,1996,83431.184,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9920,1997,82721.098,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9921,1998,82011.012,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9922,1999,81300.926,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9923,2000,80590.84,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9924,2001,79880.746,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9925,2002,79170.652,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9926,2003,78460.558,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9927,2004,77750.464,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9928,2005,77040.37,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9929,2006,76330.276,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9930,2007,75620.182,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9931,2008,74910.088,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9932,2009,74199.994,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9933,2010,73489.9,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9934,2011,72779.82,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9935,2012,72069.74,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9936,2013,71359.66,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9937,2014,70649.58,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9938,2015,69939.5,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9939,2016,69229.4,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9940,2017,68519.3,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9941,2018,67809.2,AG.LND.FRST.K2,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
9942,1990,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9943,1991,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9944,1992,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9945,1993,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9946,1994,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9947,1995,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9948,1996,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9949,1997,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9950,1998,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9951,1999,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9952,2000,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9953,2001,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9954,2002,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9955,2003,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9956,2004,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9957,2005,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9958,2006,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9959,2007,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9960,2008,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9961,2009,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9962,2010,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9963,2011,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9964,2012,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9965,2013,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9966,2014,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9967,2015,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9968,2016,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9969,2017,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9970,2018,0.0,AG.LND.FRST.K2,NRU,Nauru,East Asia & Pacific,High income,IBRD
9971,1990,56720.0,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9972,1991,56828.76,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9973,1992,56937.52,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9974,1993,57046.28,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9975,1994,57155.04,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9976,1995,57263.8,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9977,1996,57372.56,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9978,1997,57481.32,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9979,1998,57590.08,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9980,1999,57698.84,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9981,2000,59707.6,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9982,2001,57988.87,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9983,2002,58170.14,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9984,2003,58351.41,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9985,2004,58532.68,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9986,2005,58713.95,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9987,2006,58895.22,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9988,2007,59076.49,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9989,2008,59257.76,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9990,2009,59439.03,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9991,2010,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9992,2011,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9993,2012,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9994,2013,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9995,2014,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9996,2015,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9997,2016,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9998,2017,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
9999,2018,59620.3,AG.LND.FRST.K2,NPL,Nepal,South Asia,Lower middle income,IDA
10000,1990,3453.3,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10001,1991,3467.47,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10002,1992,3481.64,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10003,1993,3495.81,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10004,1994,3509.98,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10005,1995,3524.15,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10006,1996,3538.32,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10007,1997,3552.49,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10008,1998,3566.66,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10009,1999,3580.83,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10010,2000,3595.0,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10011,2001,3608.98,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10012,2002,3622.96,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10013,2003,3636.94,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10014,2004,3650.92,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10015,2005,3664.9,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10016,2006,3678.88,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10017,2007,3692.86,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10018,2008,3706.84,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10019,2009,3720.82,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10020,2010,3734.8,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10021,2011,3717.5,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10022,2012,3700.2,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10023,2013,3682.9,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10024,2014,3665.6,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10025,2015,3648.3,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10026,2016,3657.6,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10027,2017,3667.0,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10028,2018,3676.3,AG.LND.FRST.K2,NLD,Netherlands,Europe & Central Asia,High income,Not classified
10029,1990,8311.3,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10030,1991,8318.02,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10031,1992,8324.74,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10032,1993,8331.46,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10033,1994,8338.18,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10034,1995,8344.9,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10035,1996,8351.62,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10036,1997,8358.34,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10037,1998,8365.06,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10038,1999,8371.78,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10039,2000,8378.5,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10040,2001,8379.67,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10041,2002,8380.84,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10042,2003,8382.01,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10043,2004,8383.18,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10044,2005,8384.35,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10045,2006,8385.52,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10046,2007,8386.69,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10047,2008,8387.86,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10048,2009,8389.03,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10049,2010,8390.2,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10050,2011,8389.2,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10051,2012,8388.2,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10052,2013,8387.2,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10053,2014,8386.2,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10054,2015,8385.2,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
10055,2016,8384.2,AG.LND.FRST.K2,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
